category_id,category_label,asset_id,name,source_url,type,size,frames,style_tags,mood_tags,story_tags,scene_use,usage_case,notes,license_tier,ui_ready,layout_role,season_kit,pairs_with,pack_id,supabase_table,visual_anchor_template,default_layer_stack,parallax_suggest,animation_keys,domain_fit,year_phase_fit,combo_id,reject_if_mood
universal,00_六域通用,PX-UNI-050,办公桌电脑与文件柜,https://masalimov-ilnur.itch.io/pixel-office,prop,32x32 tile,1,"办公桌,电脑,文件柜,饮水机","工作,疲惫,普通","事业,就业,考公,职场",both,办公室场景里用电脑、文件柜和饮水机搭出重复工作感,付费 $5；CC-BY 4.0；含 97 office tiles,review_required,candidate_only,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，办公室场景里用电脑、文件柜和饮水机搭出重复工作感,PX-UNI-050>character,0.12,idle,"事业,就业,考公","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-051,面试等候区,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"等候区,前台,椅子,室内","紧张,正式,等待","事业,就业,考公,面试",special,面试/考公前，角色坐在等候区边缘，空椅子强调等待,Modern Interiors 覆盖 waiting room/reception；需署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，面试/考公前，角色坐在等候区边缘，空椅子强调等待,PX-UNI-051>character,0.12,idle,"事业,就业,考公","pivotal,special",universal_v1,
universal,00_六域通用,PX-UNI-052,城市楼群机会入口,https://reakain.itch.io/gb-studio-buildings,background,GB Studio tile,1,"城市,建筑,窗户,楼梯","机会,陌生,高压","事业,城市机会,转行,城市",both,事业线角色第一次到新城市，楼群和门牌构成机会入口,可商用可改；禁再分发/AI/NFT,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，事业线角色第一次到新城市，楼群和门牌构成机会入口,PX-UNI-052>character,0.12,idle,"事业,城市机会,转行","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-053,通勤站台,https://reakain.itch.io/gb-studio-trains,background,GB Studio tile,1,"火车,站台,通勤,城市","移动,疲惫,等待","事业,就业,城市机会,异地",both,就业/城市机会线每天通勤，站台可作为重复日常节点,可商用可改；含 station parts/doors,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，就业/城市机会线每天通勤，站台可作为重复日常节点,PX-UNI-053>character,0.12,idle,"事业,就业,城市机会","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-054,医疗职场/医院办公室,https://jackburton84.itch.io/pixel-hospital-tileset-modern-medical-pixel-art-32x32,background,32x32 tile,1,"医院,办公室,医疗设备","专业,紧张,照护","事业,亲情,医院,责任",both,事业医疗线或亲情照护线共用医院办公室与病房资产,免费商用；禁再分发；兼容 RPG Maker/Godot/Unity/Tiled,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，事业医疗线或亲情照护线共用医院办公室与病房资产,PX-UNI-054>character,0.12,idle,"事业,亲情,医院","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-055,零售兼职便利店,https://reakain.itch.io/gb-studio-7-11-tileset,background,GB Studio tile,1,"便利店,收银台,货架,零售","普通,夜班,生活感","事业,就业,创业,零售",both,就业/创业线用收银台和货架表现底层工作或小店经营,可商用可改；禁再分发/AI/NFT,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，就业/创业线用收银台和货架表现底层工作或小店经营,PX-UNI-055>character,0.12,idle,"事业,就业,创业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-056,创作者/电视工作室,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"TV studio,工作室,室内","曝光,紧张,机会","事业,创业,转行,被看见",special,创业或转行到内容行业时，用 TV studio 做正式曝光场景,Modern Interiors 列出 TV studio；完整商用需署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，创业或转行到内容行业时，用 TV studio 做正式曝光场景,PX-UNI-056>character,0.12,idle,"事业,创业,转行","pivotal,special",universal_v1,
universal,00_六域通用,PX-UNI-057,会议室/汇报场,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"会议室,长桌,投影,室内","正式,评估,压迫","事业,考公,就业,汇报",special,考公面试或工作汇报时，长桌对面坐评审/领导,包内 conference/lecture hall 可复用；需署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，考公面试或工作汇报时，长桌对面坐评审/领导,PX-UNI-057>character,0.12,idle,"事业,考公,就业","pivotal,special",universal_v1,
universal,00_六域通用,PX-UNI-058,现代城市外景,https://limezu.itch.io/modernexteriors,background,16/32/48 tile,1,"城市,街道,建筑,外景","机会,陌生,日常","事业,城市机会,爱情,友情",both,城市机会线用街区和建筑外立面表现新生活开始,付费/完整授权需署名；和 Modern Interiors 风格一致,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，城市机会线用街区和建筑外立面表现新生活开始,PX-UNI-058>character,0.12,idle,"事业,城市机会,爱情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-059,城市路牌交通灯,https://gandalfhardcore.itch.io/free-pixel-art-sidescroller-asset-pack-32x32-city,prop,32x32 tile,1,"路牌,交通灯,垃圾桶,城市","选择,停顿,现实","事业,城市机会,转行,road",daily,转行/城市选择时，路牌和红绿灯作为选择隐喻,免费可商用；禁再分发/AI/NFT；侧视 props,review_required,candidate_only,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，转行/城市选择时，路牌和红绿灯作为选择隐喻,PX-UNI-059>character,0.12,idle,"事业,城市机会,转行","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-060,学校办公室文件柜 CC0,https://opengameart.org/content/cool-school-tileset,prop,48x48 tile,1,"文件柜,桌椅,电脑,CC0","行政,普通,等待","事业,考公,学业,办公室",daily,考公报名或校务咨询用文件柜、电脑和桌子搭办公室,CC0；适合过渡型行政场景,cc0_ready,prototype_ready,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，考公报名或校务咨询用文件柜、电脑和桌子搭办公室,PX-UNI-060>character,0.12,idle,"事业,考公,学业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-061,职场人物行走组,https://masalimov-ilnur.itch.io/pixel-office,character,32x32 sprite,idle/walk,"职场角色,同事,办公室","中性,重复,忙碌","事业,就业,同事,NPC",both,办公室里用 5 个同事角色制造忙碌，但主角保持更高对比,付费 CC-BY 4.0；含 idle/walking,review_required,candidate_only,character,,,universal-life-scenes-v1,visual_assets,{character}在{location}，办公室里用 5 个同事角色制造忙碌，但主角保持更高对比,PX-UNI-061>character,0.12,idle,"事业,就业,同事","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-062,办公对话 UI,https://limezu.itch.io/modernuserinterface,ui,16/32/48 ui,talk/nod/shake,"对话框,按钮,portrait,UI","正式,选择,叙事","事业,面试,汇报,选择",both,面试/汇报场景使用统一对话框和头像，背景只承担空间,付费；商用需署名；有 dialogue boxes,review_required,candidate_only,ui,,,universal-life-scenes-v1,visual_assets,{character}在{location}，面试/汇报场景使用统一对话框和头像，背景只承担空间,PX-UNI-062>character,0.12,idle,"事业,面试,汇报","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-063,人生方向小镇路 CC0,https://kenney.nl/assets/tiny-town,background,16x16 tile,1,"道路,小镇,地图,CC0","开放,轻,方向感","自我成长,人生方向,离开舒适区,road",both,人生方向选择用道路分叉或小镇出口做抽象化选择场景,CC0；适合章节地图和低成本过场,cc0_ready,prototype_ready,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，人生方向选择用道路分叉或小镇出口做抽象化选择场景,PX-UNI-063>character,0.12,idle,"自我成长,人生方向,离开舒适区","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-064,自然田野水边,https://cupnooble.itch.io/sprout-lands-asset-pack,background,16-bit tile,1,"自然,田野,水,农场","治愈,安静,新开始","自我成长,离开舒适区,人生方向,nature",both,成长线用田野/水边替代城市压力，表现短暂停靠和恢复,免费版仅非商业；商用需 premium 并署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，成长线用田野/水边替代城市压力，表现短暂停靠和恢复,PX-UNI-064>character,0.12,idle,"自我成长,离开舒适区,人生方向","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-065,雨后自省 CC0,https://opengameart.org/content/rain-1,fx,overlay 609KB,1,"雨,透明,fx,CC0","冷,洗刷,停顿","自我成长,长期遗憾,爱情,亲情",both,长期遗憾回看时叠雨层，角色不动，只有雨在动,CC0；共用情绪滤镜,cc0_ready,prototype_ready,fx,,,universal-life-scenes-v1,visual_assets,{character}在{location}，长期遗憾回看时叠雨层，角色不动，只有雨在动,PX-UNI-065>character,0.12,idle,"自我成长,长期遗憾,爱情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-066,独处卧室 CC0,https://btl-games.itch.io/topdown,background,32x32 tile,1,"卧室,独处,现代,CC0","安静,困住,夜晚","自我成长,身份认同,舒适区,home",both,舒适区场景中，角色在房间里绕圈或坐在床边不动,CC0；适合可交互房间,cc0_ready,prototype_ready,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，舒适区场景中，角色在房间里绕圈或坐在床边不动,PX-UNI-066>character,0.12,idle,"自我成长,身份认同,舒适区","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-067,镜前身份认同,https://graduation-cat.itch.io/house-interior-tileset-32x32,background,32x32 tile,1,"镜子,浴室,卧室,自省","疲惫,脆弱,私密","自我成长,身份认同,亲情,mirror",special,身份认同线中主角站在镜前，外观变化由 UI/角色层呈现,授权按 Graduation Cat；镜子素材可与角色层组合,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，身份认同线中主角站在镜前，外观变化由 UI/角色层呈现,PX-UNI-067>character,0.12,idle,"自我成长,身份认同,亲情","pivotal,special",universal_v1,
universal,00_六域通用,PX-UNI-068,城市十字路口,https://reakain.itch.io/gb-studio-buildings,background,GB Studio tile,1,"城市,路口,楼梯,门","犹豫,机会,陌生","自我成长,事业,城市机会,方向",both,人生方向/城市机会共同使用路口和门，表示可能性而非答案,可商用可改；禁再分发/AI/NFT,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，人生方向/城市机会共同使用路口和门，表示可能性而非答案,PX-UNI-068>character,0.12,idle,"自我成长,事业,城市机会","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-069,深夜便利店,https://reakain.itch.io/gb-studio-7-11-tileset,background,GB Studio tile,1,"便利店,夜晚,冷柜,城市","孤独,安全,普通","自我成长,友情,爱情,深夜",both,深夜独处时角色站在冷柜前，表现暂时避难,可商用可改；特别适合 slice-of-life,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，深夜独处时角色站在冷柜前，表现暂时避难,PX-UNI-069>character,0.12,idle,"自我成长,友情,爱情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-070,图书馆自习成长线,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"图书馆,自习,书架","专注,安静,长期","自我成长,学业,长期遗憾,学习",both,成长线中角色重新学习，使用图书馆而非课堂降低压迫感,完整商用需付费署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，成长线中角色重新学习，使用图书馆而非课堂降低压迫感,PX-UNI-070>character,0.12,idle,"自我成长,学业,长期遗憾","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-071,心情状态图标 CC0,https://opengameart.org/content/lucid-icon-pack,ui,16/32/64/160,1,"心情,状态,图标,CC0","克制,提示,轻","自我成长,身份认同,长期遗憾,UI",daily,成长 UI 用图标标记压力/恢复/犹豫，不把心理解释写到画面里,CC0；可改色为 Shadow 状态色,cc0_ready,prototype_ready,ui,,,universal-life-scenes-v1,visual_assets,{character}在{location}，成长 UI 用图标标记压力/恢复/犹豫，不把心理解释写到画面里,PX-UNI-071>character,0.12,idle,"自我成长,身份认同,长期遗憾","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-072,身份角色基底 CC0,https://kenney.nl/assets/roguelike-characters,character,various sprites,1,"角色,基底,CC0,NPC","中性,可替换,低细节","自我成长,身份认同,亲情,友情",both,用同一组低细节人物表示不同圈层，再逐步替换成专用角色,CC0；现代化服装需二次绘制,cc0_ready,prototype_ready,character,,,universal-life-scenes-v1,visual_assets,{character}在{location}，用同一组低细节人物表示不同圈层，再逐步替换成专用角色,PX-UNI-072>character,0.12,idle,"自我成长,身份认同,亲情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-073,角色生成与日常动作,https://limezu.itch.io/moderninteriors,character,16/32/48 sprite,idle/run/read/pickup,"角色生成,读书,跑步,日常","可塑,生活,叙事","自我成长,学业,事业,shared",both,UI 中复用 read/run/pick up 动作，让同一角色跨六域出现,完整角色生成器需付费；商用需署名,review_required,candidate_only,character,,,universal-life-scenes-v1,visual_assets,{character}在{location}，UI 中复用 read/run/pick up 动作，让同一角色跨六域出现,PX-UNI-073>character,0.12,idle,"自我成长,学业,事业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-074,路上食物/咖啡 CC0,https://kenney.nl/assets/pixel-platformer-food-expansion,prop,various,1,"食物,咖啡,补给,CC0","轻,日常,恢复","自我成长,友情,爱情,休息",daily,舒适区外的短暂停靠，用咖啡/食物作为恢复节点,CC0；需统一 topdown 视角,cc0_ready,prototype_ready,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，舒适区外的短暂停靠，用咖啡/食物作为恢复节点,PX-UNI-074>character,0.12,idle,"自我成长,友情,爱情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-075,自然恢复主包,https://cupnooble.itch.io/sprout-lands-asset-pack,background,16-bit tile,1,"自然,动物,农场,水","治愈,开阔,新生活","自我成长,人生方向,离开舒适区,nature",both,成长线结尾或中段喘息场景，用自然包和城市包形成对比,免费版非商业；商用需 premium；credit required,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，成长线结尾或中段喘息场景，用自然包和城市包形成对比,PX-UNI-075>character,0.12,idle,"自我成长,人生方向,离开舒适区","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-076,复古室内备选,https://penzilla.itch.io/top-down-retro-interior,background,16x16 tile,1,"室内,复古,topdown","怀旧,温暖,普通","亲情,友情,自我成长,home",both,当现代包太亮时，用复古室内做低饱和家居备选,非商业免费；商用项目需付费；含 StandardLicense.pdf,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，当现代包太亮时，用复古室内做低饱和家居备选,PX-UNI-076>character,0.12,idle,"亲情,友情,自我成长","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-077,Modern Interiors 总包锚点,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,100+ animated objects,"现代,室内,多场景,topdown","可扩展,统一,日常","亲情,爱情,友情,学业,事业,自我成长",both,作为通用室内母包，优先覆盖家、学校、餐厅、医院、工作室、图书馆,高覆盖主力包；完整商用需至少付费并署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，作为通用室内母包，优先覆盖家、学校、餐厅、医院、工作室、图书馆,PX-UNI-077>character,0.12,idle,"亲情,爱情,友情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-078,Modern Exteriors 总包锚点,https://limezu.itch.io/modernexteriors,background,16/32/48 tile,multiple,"现代,外景,城市,街道","机会,移动,公共空间","爱情,友情,事业,自我成长,城市",both,作为城市外景母包，连接车站、办公楼、街边谈话和离开舒适区,与 LimeZu 室内风格一致；商用需署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，作为城市外景母包，连接车站、办公楼、街边谈话和离开舒适区,PX-UNI-078>character,0.12,idle,"爱情,友情,事业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-079,Modern Office 总包锚点,https://limezu.itch.io/modernoffice,background,16x16 tile,multiple,"办公室,职场,现代","正式,重复,压力","事业,就业,转行,考公",both,事业 Agent 的默认办公室底图，搭配 UI 做面试/汇报/工位循环,商用可用需署名；禁再分发,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，事业 Agent 的默认办公室底图，搭配 UI 做面试/汇报/工位循环,PX-UNI-079>character,0.12,idle,"事业,就业,转行","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-080,Kenney UI 总包 CC0,https://kenney.nl/assets/ui-pack-pixel-adventure,ui,various,1,"UI,按钮,面板,CC0","清晰,中性,工具化","shared,选择,状态,导航",daily,六域 Agent 的 tab、卡片、选择按钮先用 CC0 UI 占位，再视觉统一,CC0；500 files；适合作为低风险 UI 基础,cc0_ready,prototype_ready,ui,,,universal-life-scenes-v1,visual_assets,{character}在{location}，六域 Agent 的 tab、卡片、选择按钮先用 CC0 UI 占位，再视觉统一,PX-UNI-080>character,0.12,idle,"shared,选择,状态","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-081,Kenney 角色总包 CC0,https://kenney.nl/assets/roguelike-characters,character,various sprites,1,"角色,NPC,CC0","中性,抽象,占位","shared,NPC,亲情,友情,事业",both,所有非核心角色先用 CC0 小人做占位和布局测试,CC0；450 files；正式视觉需现代化重绘,cc0_ready,prototype_ready,character,,,universal-life-scenes-v1,visual_assets,{character}在{location}，所有非核心角色先用 CC0 小人做占位和布局测试,PX-UNI-081>character,0.12,idle,"shared,NPC,亲情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-082,LimeZu UI/头像锚点,https://limezu.itch.io/modernuserinterface,ui,16/32/48 ui,talk/nod/shake,"UI,对话框,头像,按钮","叙事,选择,清晰","shared,dialogue,choice,portrait",both,需要头像、对话框、选择框时使用同风格 UI，避免每个 Agent 自己拼,付费；商用可用需署名；适合 narrative UI,review_required,candidate_only,ui,,,universal-life-scenes-v1,visual_assets,{character}在{location}，需要头像、对话框、选择框时使用同风格 UI，避免每个 Agent 自己拼,PX-UNI-082>character,0.12,idle,"shared,dialogue,choice","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-083,Lucid 图标总包 CC0,https://opengameart.org/content/lucid-icon-pack,ui,16/32/64/160,1,"图标,UI,CC0,SVG","轻,清晰,提示","shared,通知,心情,工具",daily,电话、礼物、心情、邮件、提醒等小状态 icon 从这里起步,CC0；PNG/SVG/spritesheet/ase；100 icons,cc0_ready,prototype_ready,ui,,,universal-life-scenes-v1,visual_assets,{character}在{location}，电话、礼物、心情、邮件、提醒等小状态 icon 从这里起步,PX-UNI-083>character,0.12,idle,"shared,通知,心情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-084,Cool School 总包 CC0,https://opengameart.org/content/cool-school-tileset,background,48x48 tile,1,"学校,办公室,家具,CC0","秩序,安静,基础","学业,事业,校园,办公室",both,学业 Agent 的低风险教室/校务办公室基础包,CC0；含书本、电脑、黑板、柜子、桌椅,cc0_ready,prototype_ready,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，学业 Agent 的低风险教室/校务办公室基础包,PX-UNI-084>character,0.12,idle,"学业,事业,校园","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-085,Rain FX 总包 CC0,https://opengameart.org/content/rain-1,fx,overlay 609KB,1,"雨,透明,fx,CC0","冷,潮湿,情绪","shared,雨,分手,离家",both,所有高压情绪节点可共享雨层，但透明度和色温按场景调,CC0；轻雨透明覆盖,cc0_ready,prototype_ready,fx,,,universal-life-scenes-v1,visual_assets,{character}在{location}，所有高压情绪节点可共享雨层，但透明度和色温按场景调,PX-UNI-085>character,0.12,idle,"shared,雨,分手","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-086,BTL Home 总包 CC0,https://btl-games.itch.io/topdown,background,32x32 tile,1,"现代,家,室内,CC0","普通,日常,亲密","亲情,爱情,友情,自我成长,home",both,家居场景低风险首选，覆盖卧室/客厅/厨房等普通生活空间,CC0；免费可商用可改,cc0_ready,prototype_ready,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，家居场景低风险首选，覆盖卧室/客厅/厨房等普通生活空间,PX-UNI-086>character,0.12,idle,"亲情,爱情,友情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-087,Graduation House 总包,https://graduation-cat.itch.io/house-interior-tileset-32x32,background,32x32 tile,1,"家,家具,浴室,厨房","细节,生活,怀旧","亲情,爱情,自我成长,home",both,需要更细的家居 props 时，从这个包补书本、电话、奖杯、镜子,免费版和付费版内容不同；禁再分发,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，需要更细的家居 props 时，从这个包补书本、电话、奖杯、镜子,PX-UNI-087>character,0.12,idle,"亲情,爱情,自我成长","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-088,AppleDog Modern Home 总包,https://apple-dog.itch.io/modern-tileset-by-appledog,background,16/32/48 tile,1,"现代,家居,卧室,厨房","可爱,温暖,普通","亲情,爱情,友情,home",both,温暖一点的家居备选，适合同居、家庭回忆、朋友聚会,可商用需署名；许可来自作者评论，需上线前复核,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，温暖一点的家居备选，适合同居、家庭回忆、朋友聚会,PX-UNI-088>character,0.12,idle,"亲情,爱情,友情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-089,Reakain Kitchen 总包,https://reakain.itch.io/kitchen-assets,prop,16/32 tile,1,"厨房,冰箱,炉灶,水槽","生活感,日常,拥挤","亲情,爱情,友情,厨房",daily,家庭餐桌、同居厨房、朋友做饭都可复用同一厨房 props,可商用可改；禁再分发/AI/NFT,review_required,candidate_only,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，家庭餐桌、同居厨房、朋友做饭都可复用同一厨房 props,PX-UNI-089>character,0.12,idle,"亲情,爱情,友情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-090,Reakain Trains 总包,https://reakain.itch.io/gb-studio-trains,background,GB Studio tile,1,"火车,站台,通勤","离别,移动,等待","爱情,事业,自我成长,异地",both,异地、通勤、离开舒适区共用车站和列车素材,可商用可改；禁再分发/AI/NFT,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，异地、通勤、离开舒适区共用车站和列车素材,PX-UNI-090>character,0.12,idle,"爱情,事业,自我成长","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-091,Reakain City 总包,https://reakain.itch.io/gb-studio-buildings,background,GB Studio tile,1,"城市,建筑,街道,门","机会,日常,陌生","事业,爱情,友情,城市",both,城市机会、朋友分流、异地分别都用这套街区作为公共空间,可商用可改；禁再分发/AI/NFT,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，城市机会、朋友分流、异地分别都用这套街区作为公共空间,PX-UNI-091>character,0.12,idle,"事业,爱情,友情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-092,Reakain Convenience 总包,https://reakain.itch.io/gb-studio-7-11-tileset,background,GB Studio tile,door anim,"便利店,收银,货架,冷柜","夜晚,普通,避难","亲情,友情,事业,自我成长",both,便利店作为六域共享的夜间避难点、兼职点、朋友碰头点,可商用可改；禁再分发/AI/NFT,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，便利店作为六域共享的夜间避难点、兼职点、朋友碰头点,PX-UNI-092>character,0.12,idle,"亲情,友情,事业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-093,Hospital 总包,https://jackburton84.itch.io/pixel-hospital-tileset-modern-medical-pixel-art-32x32,background,32x32 tile,1,"医院,病床,设备,办公室","照护,紧张,责任","亲情,事业,责任与愧疚,hospital",special,亲情照护和医疗职业都用同一医院包，减少风格漂移,免费商用；禁再分发；需要人审医疗符号准确性,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，亲情照护和医疗职业都用同一医院包，减少风格漂移,PX-UNI-093>character,0.12,idle,"亲情,事业,责任与愧疚","pivotal,special",universal_v1,
universal,00_六域通用,PX-UNI-094,School Time 总包,https://oceansdream.itch.io/nostalgia-school-time,background,RPG Maker school tiles,1,"校园,教室,食堂,体育馆","怀旧,群体,青春","学业,友情,复读,校园",both,校园域的教室/食堂/体育馆一次覆盖，适合学业和友情交叉,royalty-free；完整商用条款需复核,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，校园域的教室/食堂/体育馆一次覆盖，适合学业和友情交叉,PX-UNI-094>character,0.12,idle,"学业,友情,复读","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-095,Gandalf City 总包,https://gandalfhardcore.itch.io/free-pixel-art-sidescroller-asset-pack-32x32-city,background,32x32 side/parallax,3 layers,"城市,街道,parallax,侧视","疏离,机会,夜景","爱情,事业,城市,分手",both,需要更电影化的城市横向过场时，用侧视街景和三层背景,免费可商用；禁再分发/AI/NFT；与 topdown 需分开使用,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，需要更电影化的城市横向过场时，用侧视街景和三层背景,PX-UNI-095>character,0.12,idle,"爱情,事业,城市","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-096,Sprout Lands 自然总包,https://cupnooble.itch.io/sprout-lands-asset-pack,background,16-bit tile,multiple,"自然,农场,水,角色","治愈,开阔,新开始","自我成长,离开舒适区,恢复,nature",both,成长线的自然恢复场景，和城市/办公室形成情绪对比,免费版非商业；商用需 premium；credit required,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，成长线的自然恢复场景，和城市/办公室形成情绪对比,PX-UNI-096>character,0.12,idle,"自我成长,离开舒适区,恢复","quiet,daily",universal_v1,
season_fx,01_四季气候FX,PX-EXT-001,气候特效母包（雪/雨/落叶/闪电 overlay）,https://seliel-the-shaper.itch.io/weather-effects,fx,16x16 animated tile,雪8帧+雨8帧+落叶+闪电,"雪,雨,落叶,闪电,overlay,Mana Seed","季节更迭,情绪低谷,冷,变化","shared,时间流逝,冬天,秋天,季节节点",both,年份推移节点叠雪/雨/落叶，不用文字说'又是一年冬天'；闪电做极端情绪瞬间,Mana Seed 系列；$6 商用可；含雪/雨两强度+落叶+闪电；与同系列 Autumn/Winter/Summer Forest 风格完全统一；比 OGA Rain 更精细的像素雪效,paid_commercial,ready_after_purchase,fx,all_seasons,"PX-EXT-002,PX-EXT-003,PX-EXT-004,PX-EXT-005,PX-EXT-021",extended-scenes-v1,visual_assets,{season}时节，{character}在{location}，天空叠雪/雨/落叶,background>fx>character,0.08,"snow_light,snow_heavy,rain_light,rain_heavy,leaves,lightning","shared,academic,family,self_growth","transition,quiet,pivotal",mana_seed_four_seasons,"celebration,节庆"
season_fx,01_四季气候FX,PX-EXT-002,秋日森林落叶地面 autotile,https://seliel-the-shaper.itch.io/autumn-forest,background,16x16 tile,1,"秋天,落叶,公园,森林,SNES风","凋零,告别,转变,萧条","shared,分手,时间流逝,秋天,自我成长",both,公园分手/告别铺落叶底图；秋日节点年份推移过场；同一公园春绿→秋黄对比,含透明落叶 autotile 可叠加在任何底图；有免费 sample 可先试；Mana Seed 付费完整版,paid_commercial,ready_after_purchase,background,autumn,,extended-scenes-v1,visual_assets,{season}午后，{character}走在落叶{location}，脚下金黄,PX-EXT-002>PX-EXT-001>PX-EXT-021,0.12,"idle,walk","love,friendship,self_growth,academic","quiet,transition,pivotal",mana_seed_four_seasons,celebration
